pecha_id,batch,layer,ann_id,start_orig,end_orig,start,end,start_delta,end_delta,unsnapped_reason,start_is_clean_after,end_is_clean_after,overlap_action,dropped
IF84B2E71,new,Citation.yml,4eb3d7d49ce0423b93a53caed7148ee3,46007,46171,46007,46171,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,0aebfddc47224f589fdb25e49d5c717f,51194,51316,51194,51316,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,5163a66ffef14085aad102958ddec3d9,51382,51551,51382,51551,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,3c6fc91db4664d11b87a16ac8957455e,51634,51748,51634,51748,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,97eb833a25fa494dab2fcb086222e073,51817,51976,51817,51976,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,589d18eefb71405bb967c81145223425,52053,52165,52053,52165,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,f27ec90ef2a44f698331d50d1bbb6bd3,57547,57659,57547,57659,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,a62be867c2834d37aaa0aff44a27820d,58189,58337,58189,58337,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,c26aacbd6b77488eb06f59a015ce220f,58674,58822,58674,58822,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,03e23f6d425f46ffb2b03bd6f5ddd783,58935,59042,58935,59042,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,7e05742c779e4656ac4ab59e070fddb2,59248,59331,59248,59331,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,9ea3264deca84a3d98b8326e167e9d8d,59678,59905,59678,59905,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,ebc4224664b0451a9bfc7fd18bb45fdd,62780,62851,62780,62851,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,df325762ad73400b8e5dc1b70341ac4e,64067,64174,64067,64174,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,a52ba2976f19403388d21bd91b3b7e6e,64194,64310,64194,64310,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,765356945ac84114908ff649b2563735,70296,70416,70296,70416,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,4cedd25a2f444a6f98819999f4c51b84,71415,71470,71415,71470,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,44e89d77e3cb4f2c86899ef7eed7380a,71682,71800,71682,71800,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,4a7fef807be04f27b341c53d0354e8dc,71924,71994,71924,71994,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,a330dfd84c164250915c6a6f7e10d3bb,72157,72275,72157,72275,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,852dd99a58e642f5a8df6e10590340ec,72541,72694,72541,72694,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,51636597697e4cac89b93a528f96d2a9,73313,73376,73313,73376,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,c0283c04c6fb4ae0aec26eaa4b5be36e,73523,73641,73523,73641,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,d5c6a2fb6a3844eba4dbbfd9f37e1769,73744,73880,73744,73880,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,44b9e109d5174f1d8a8e1cacb0247fc4,75570,75686,75570,75686,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,afefc80236c54b7dabfda4e6f6de4ef6,75724,75955,75724,75955,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,5abea03b2e374c3b8ffe20fd53867cdc,75994,77083,75994,77083,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,b118ff8481c344239ea100275b484e5e,77121,78140,77121,78140,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,bd3c38d1c2d045b78189cf53b0080fe8,78231,78650,78231,78650,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,f5fd989921c34c1fa050203e43ff381a,78702,78938,78702,78938,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,584711de061244b680da44247da2be9d,78964,79036,78964,79036,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,1674beaab4974bbe818accc25ac05604,79307,79421,79307,79421,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,b75d18843d6d4374abe9dc3e7f64252f,79865,79916,79865,79916,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,63e6f0ac238741f1a6ff39df9c9724ff,80004,80119,80004,80119,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,9c3a92d4e94e4960944f9f212fc10487,80853,81090,80853,81090,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,3e3dbcd041b24ef7b588fc15f1542bf1,81158,81649,81158,81649,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,44d89e09fdb445108551d696fb76ff87,81673,81789,81673,81789,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,dad74fa76ff04864aaa7da49f87ab56c,84017,84177,84017,84177,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,f5e39aab3e0a47299756f3b58af7ef19,84467,84870,84467,84870,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,1c02c34185864898aa4c273cbd1920f1,84923,85539,84923,85539,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,f4ad5db3293947c0b7e23ef928aa7e05,85944,86003,85944,86003,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,7b6ff9ceff01446b854ca162e99c7f9a,86250,86308,86250,86308,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,a7845e04307b4716b0fa1be14181af2e,87219,87325,87219,87325,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,716517c74f59443ebb8954497379890e,88976,90000,88976,90000,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,093517c95bb34a78b8d654735451d1fa,90011,90241,90011,90241,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,eb47e5569d8741319fcb63ca28420c3f,91345,91565,91345,91565,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,fa681ab3f75b452a805d53aa4b0317f0,91590,91785,91590,91785,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,6a651b9e73f94e3e9822ef80483f5c98,93357,93388,93357,93388,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,6b6c93a4b922495ea68b17d2181608fe,93551,93734,93551,93734,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,e50b72a2d33a419d8b3a5cc7162f2b0f,93862,93919,93862,93919,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,7ce34d450d3a4ee49af1fc2f14410129,93974,94030,93974,94030,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,e53f423de80243ffafa0d1868213d1bf,96408,96437,96408,96437,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,f0bd68620ae540078c2c0d846f943316,96531,96589,96531,96589,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,24dbfbf6fd2742e4a138755292319abb,96677,96708,96677,96708,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,45a84ce4920a42d7b3bda63e54429bb1,96778,96802,96778,96802,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,81687e7af7e34e00a7c36e599419ed77,96890,96915,96890,96915,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,1fdf784cf763401aa90470e5654f592b,96986,97013,96986,97013,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,e1d9d4b87f91495c8f2e0b5344c7732a,97024,97051,97024,97051,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,28c9e0b901a444a09fa78c3b315b85d6,97160,97280,97160,97280,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,e7ddc63f9e9640c892240782714ca39f,97639,97665,97639,97665,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,f73cdef67e2d4106bf7c90eda896f74a,98129,98256,98129,98256,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,7f6a21d6d07b4164af6c8399fb98b6a6,100455,100576,100455,100576,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,4e64979915b3456f9d234bf75b284f9c,100656,100774,100656,100774,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,02b76c7aa99b4a259cce85ecb91ce45a,100846,101084,100846,101084,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,cf888f38042e43f1b533edcbe5d4f824,101132,101317,101132,101317,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,32ecc18e566945d1b1b7a7afdffa456f,101679,101916,101679,101916,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,2da52434dec949d697d669266f22e5fd,102099,102388,102099,102388,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,974f7dd2867b46e7849ea7b109aa590d,103725,103866,103725,103866,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,64222d6f85f440c8bb656141ff8f5cd4,103912,104022,103912,104022,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,cbc8b48356e84f99856ebd12444e7e7b,104928,105057,104928,105057,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,27735720761d48c1aa91567910d3f8d8,105407,105520,105407,105520,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,0978bc3329d24790a96831930213a70a,109469,109494,109469,109494,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,0517a1fc2c79452c94dd0f2f3d1156a8,109615,109732,109615,109732,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,b9256b7347184097ba1d5e1eb3388841,110035,110980,110035,110980,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,9aeb4a44cc2945839312d8310a6f98e5,111108,111135,111108,111135,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,855a8488829745449befe7cd0a5f693f,112110,112138,112110,112138,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,8fae23d509cd489cb80cdd2f12cd86b0,112403,112435,112403,112435,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,4bb02119ce414f4e8f1473339b090fb9,112846,112991,112846,112991,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,924d8e0e68a34e12b2b5aac08d2d62e0,113862,113983,113862,113983,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,6755abc6b3bc430c9615788b3f2ca7cb,114005,114158,114005,114158,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,b1eb13ead17f45ceab1143b0d04fd580,114181,114291,114181,114291,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,10912af258594b599c9ab0ffbdda698b,114367,114490,114367,114490,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,8a03ab1fc6a34c74a4340b90818696a4,114503,114657,114503,114657,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,26015c86d01a4d3e8d74ba33f987495f,114697,114765,114697,114765,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,9d1f286eb2a54dfda9fbddc4278b695d,114778,114901,114778,114901,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,e4c31fbedac94a17a461c7d08eed76ba,114914,115143,114914,115143,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,3921a656cc0c4af297dc3f0e208e23dd,115209,115326,115209,115326,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,e6cf0dd49dba42e0b802037d818e2cc6,115377,115519,115377,115519,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,ca335021129448e5b6310cf58d12dc11,115541,115757,115541,115757,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,e46344f9373044bd95929abf1e7178f7,115814,115900,115814,115900,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,cfdf074f3c294ca0b624c767ba124df9,116128,116273,116128,116273,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,872c7c99963b4e4aa664c4c4b37e9942,116657,117689,116657,117689,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,0ae76ece01504fcaabec74eb94e5b9f0,118129,118251,118129,118251,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,d150f5d7943043fea298bcf15e21f39d,118987,119101,118987,119101,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,58d663121b8f48a098ec1d60325569e3,119143,119264,119143,119264,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,c7f4f8549fb84290b9a1f5a2641f444f,119350,119415,119350,119415,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,3bc36641e715429681261eef9ce740e6,119428,119611,119428,119611,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,0dff5014b57a48388a22594fa294d58d,121535,121594,121535,121594,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,ead167273bdc479b9a5b5fd14190c1f3,121874,122764,121874,122764,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,99b2eae188334851a1286bb74ab9f5c8,122993,123125,122993,123125,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,07e8690db9914413947b14446c25169c,123235,123350,123235,123350,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,1b1afbcc86bf4685bdbc8055c8c18a81,123848,123965,123848,123965,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,3ce6b76a76b34b2d8e80b8ffd6dffa17,124060,124177,124060,124177,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,506ec510a529405999a589132f59c18d,124328,124557,124328,124557,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,98e01ecd871c4e09bc59ae1defcc0427,125131,125369,125131,125369,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,c5fc5c0f46434774af603f04046e4599,125584,125824,125584,125824,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,6d27bdc3840a4d15b85034c151343d1c,126599,126704,126599,126704,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,d98fc37a96d842d1940ea84db3070000,126755,126863,126755,126863,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,9104c34502324a48ba12d7fada0c39fd,127136,127270,127136,127270,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,46105cc98c664faba1a20c4b85380045,127549,127683,127549,127683,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,9dca3e60c6314741985827f82c185baf,127932,128049,127932,128049,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,704debd398164a9688b1413df60a4a3d,128336,128651,128336,128651,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,804a1148f86941ebb6b0d78a7384abd0,128669,128785,128669,128785,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,fa3f821c3dda41e6982555cca2a095f8,128977,129098,128977,129098,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,1d3202c4db654da6a8ee62e7531d49db,129634,129662,129634,129662,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,1c0ab65971d6489b8c1ef3d1554e423c,129684,129708,129684,129708,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,dc44f96f7bde47ae874f28b105d4673a,129736,129998,129736,129998,0,0,,True,True,,False
IF84B2E71,new,Citation.yml,be7e4012b55d4fbd80d4a99dbb00926a,130137,130485,130137,130485,0,0,,True,True,,False
IF85C9484,new,Citation.yml,75895579d5854e4f9a75afc8b7a0d9a7,46670,46699,46670,46699,0,0,,True,True,,False
IF85C9484,new,Citation.yml,2054f5d05d74439aab3f161584cc3e7b,46701,46725,46701,46725,0,0,,True,True,,False
IF85C9484,new,Citation.yml,bb917001be0d4618b3a0973a213f416b,46727,46757,46727,46757,0,0,,True,True,,False
IF85C9484,new,Citation.yml,b13d03a47a5c42c99313561bec9d616f,46759,46788,46759,46788,0,0,,True,True,,False
IF85C9484,new,Citation.yml,85112939d76a4e1fac6c184c93f6ce20,46815,46845,46815,46845,0,0,,True,True,,False
IF85C9484,new,Citation.yml,eaccbad3039247b9a7b572d93d00ab0f,46847,46870,46847,46870,0,0,,True,True,,False
IF85C9484,new,Citation.yml,eecc9a1e90e14f27a1f27a55fbd3f29d,46893,46924,46893,46924,0,0,,True,True,,False
IF85C9484,new,Citation.yml,d5db753d8bcf46a88a5d4df8d4540604,46926,46955,46926,46955,0,0,,True,True,,False
IF85C9484,new,Citation.yml,b002ae83af0044fdad2310581f823b02,46957,46984,46957,46984,0,0,,True,True,,False
IF85C9484,new,Citation.yml,59565b72bc6c4ba6af01ef80ccedb811,47846,47875,47846,47875,0,0,,True,True,,False
IF85C9484,new,Citation.yml,edf02884063c42b0b8e294d5a541d14f,47877,47906,47877,47906,0,0,,True,True,,False
IF85C9484,new,Citation.yml,6abf395a8caa4bfd8857002974786a93,47908,47934,47908,47934,0,0,,True,True,,False
IF85C9484,new,Citation.yml,ac57b3b1803e402eb882a39a75d5d9eb,47963,48279,47963,48279,0,0,,True,True,,False
IF85C9484,new,Citation.yml,e793b285c25343f6b84d386808d5f817,48305,48379,48305,48379,0,0,,True,True,,False
IF85C9484,new,Citation.yml,d2b0607388e74875893111ad7ee68744,48420,48534,48420,48534,0,0,,True,True,,False
IF85C9484,new,Citation.yml,daa688028bab4bbabfbe8fa6b0532580,48935,48960,48935,48960,0,0,,True,True,,False
IF85C9484,new,Citation.yml,d49d57336196423281851278223d2417,48962,48991,48962,48991,0,0,,True,True,,False
IF85C9484,new,Citation.yml,67fa1960e9a94fe4acd3f5aa20e6720e,48993,49022,48993,49022,0,0,,True,True,,False
IF85C9484,new,Citation.yml,436f2f4baf3b4aa7be190f17090e74c0,49024,49050,49024,49050,0,0,,True,True,,False
IF85C9484,new,Citation.yml,e1e7430c92374785932e946a0a939fc3,49511,49619,49511,49619,0,0,,True,True,,False
IF85C9484,new,Citation.yml,420536ea805248ce93b337d0a5abdef8,50382,50410,50382,50410,0,0,,True,True,,False
IF85C9484,new,Citation.yml,ef2dd00d57514ca5b4c9e7e0f379390d,50412,50440,50412,50440,0,0,,True,True,,False
IF85C9484,new,Citation.yml,29d2f7bec0c345468ec3ff39fb0a3c81,50442,50464,50442,50464,0,0,,True,True,,False
IF85C9484,new,Citation.yml,f90d40b176e34d5084c65cd729983906,50466,50497,50466,50497,0,0,,True,True,,False
IF85C9484,new,Citation.yml,d1f07a92f0b74b4d9de3a3f4a1f8d011,50734,50883,50734,50883,0,0,,True,True,,False
IF85C9484,new,Citation.yml,c3e62e4ec0964f67ad7d68ef3ba13d0c,51401,51423,51401,51423,0,0,,True,True,,False
IF85C9484,new,Citation.yml,ed447ebd3e1f4637bd1986eae99b2139,51425,51451,51425,51451,0,0,,True,True,,False
IF85C9484,new,Citation.yml,6066914c99cd4ddd9240cd16daf52b84,51453,51479,51453,51479,0,0,,True,True,,False
IF85C9484,new,Citation.yml,570d3be0493b4f3b830921118f47addd,51481,51513,51481,51513,0,0,,True,True,,False
IF85C9484,new,Citation.yml,cb140a4a070a46769b28c6e752caa798,52298,52415,52298,52415,0,0,,True,True,,False
IF85C9484,new,Citation.yml,5f8acd7107ee48a68982b816d516c605,53016,53206,53016,53206,0,0,,True,True,,False
IF85C9484,new,Citation.yml,9a2e25cd94ba4a96b57e1c3a87a05f67,53406,53428,53406,53428,0,0,,True,True,,False
IF85C9484,new,Citation.yml,f218ba0e81814007a80bdbd785c6883c,53430,53462,53430,53462,0,0,,True,True,,False
IF85C9484,new,Citation.yml,a552d8e0c0094ea09b6b85d717776626,53464,53490,53464,53490,0,0,,True,True,,False
IF85C9484,new,Citation.yml,6a0bfc44f2f642709f0a671b6d59c76f,53492,53521,53492,53521,0,0,,True,True,,False
IF85C9484,new,Citation.yml,6a7e2be36a5f4c7f8f351d2ba364c76e,54231,54334,54231,54334,0,0,,True,True,,False
IF85C9484,new,Citation.yml,31ffd3718f69420687ba03fbe8d6e678,54345,54376,54345,54376,0,0,,True,True,,False
IF85C9484,new,Citation.yml,ef8e800b8ab048f58ce4863f424ad3e5,54378,54409,54378,54409,0,0,,True,True,,False
IF85C9484,new,Citation.yml,8d1f2a0849c842edaf6a178b6847669f,54411,54436,54411,54436,0,0,,True,True,,False
IF85C9484,new,Citation.yml,36834d9426a2444db0d32dd2d4ba11bd,54438,54466,54438,54466,0,0,,True,True,,False
IF85C9484,new,Citation.yml,38e2b869b0a04cbdb1162e341e636bd5,54468,54493,54468,54493,0,0,,True,True,,False
IF85C9484,new,Citation.yml,6c559be7e3224630bf2891642c1abbde,55009,55039,55009,55039,0,0,,True,True,,False
IF85C9484,new,Citation.yml,f0cfa0a324c2416dbf199b88a445c554,55041,55072,55041,55072,0,0,,True,True,,False
IF85C9484,new,Citation.yml,fcbfedb1f8b242e89ced3f709a382cc3,55074,55105,55074,55105,0,0,,True,True,,False
IF85C9484,new,Citation.yml,2b7d22b2f0314ede8469a34ea45a4ff9,55107,55133,55107,55133,0,0,,True,True,,False
IF85C9484,new,Citation.yml,14b0502e24a4498f961cf8cd48719109,55155,55187,55155,55187,0,0,,True,True,,False
IF85C9484,new,Citation.yml,ade6526de00e4715bdd69457ba3a9cde,55189,55218,55189,55218,0,0,,True,True,,False
IF85C9484,new,Citation.yml,51e92bdd30644a5cb0dc1ee1c16665b1,55220,55249,55220,55249,0,0,,True,True,,False
IF85C9484,new,Citation.yml,304892b53eb0469c84a8e826ef9d9aba,55251,55284,55251,55284,0,0,,True,True,,False
IF85C9484,new,Citation.yml,8bf4a2f725424452a8decdc008288615,55390,55414,55390,55414,0,0,,True,True,,False
IF85C9484,new,Citation.yml,6894844d0eb244cb8a43a9c26d57dae1,55416,55438,55416,55438,0,0,,True,True,,False
IF85C9484,new,Citation.yml,13758ebfdfca45c691ef1bbdd4bb74cf,55440,55470,55440,55470,0,0,,True,True,,False
IF85C9484,new,Citation.yml,77509e6c46b54c3387a05c5b9a9e86cc,55472,55501,55472,55501,0,0,,True,True,,False
IF85C9484,new,Citation.yml,dfef100cd6084f69bad148126360acdd,55671,55816,55671,55816,0,0,,True,True,,False
IF85C9484,new,Citation.yml,8bdacec9e96646f8a0d1c5ea176ca053,55844,55871,55844,55871,0,0,,True,True,,False
IF85C9484,new,Citation.yml,1e7832c095a04230a37ecf05b9c4c55b,55873,55900,55873,55900,0,0,,True,True,,False
IF85C9484,new,Citation.yml,fb442e6e50e04828bfd2ba9f7bf03b33,55902,55930,55902,55930,0,0,,True,True,,False
IF85C9484,new,Citation.yml,543b486c8a774d09a0ac2e42ea1519ba,55932,55958,55932,55958,0,0,,True,True,,False
IF85C9484,new,Citation.yml,f3561871b4db41f1be4264e3f634d89f,56049,56073,56049,56073,0,0,,True,True,,False
IF85C9484,new,Citation.yml,f5c2b6b1cd204c74a0ca2c982af97247,56075,56101,56075,56101,0,0,,True,True,,False
IF85C9484,new,Citation.yml,82aa5d3b310747938b584f708d22f6a5,56103,56132,56103,56132,0,0,,True,True,,False
IF85C9484,new,Citation.yml,28567d1a43c44cc0a39308a2124ed822,56134,56161,56134,56161,0,0,,True,True,,False
IF85C9484,new,Citation.yml,8a177bd522d5449199eca31a0cf80579,56351,56379,56351,56379,0,0,,True,True,,False
IF85C9484,new,Citation.yml,b788f0a03a584a02a4ebece75ba804f7,56381,56408,56381,56408,0,0,,True,True,,False
IF85C9484,new,Citation.yml,1db84f0ae57a430582c7e54cf1e26d78,56410,56433,56410,56433,0,0,,True,True,,False
IF85C9484,new,Citation.yml,c9eb47b91bf643f2b5f2a12dd1b87391,56435,56462,56435,56462,0,0,,True,True,,False
IF85C9484,new,Citation.yml,c44c76dc54be49c38542af574a617e13,56488,56604,56488,56604,0,0,,True,True,,False
IF85C9484,new,Citation.yml,37a848db4a0449b798c1b5066226dc5f,57485,57720,57485,57720,0,0,,True,True,,False
IF85C9484,new,Citation.yml,3bea26612ec949a293c9b03a754f3161,57731,57758,57731,57758,0,0,,True,True,,False
IF85C9484,new,Citation.yml,ef84023710e24214a6977e4bf04381f2,57760,57791,57760,57791,0,0,,True,True,,False
IF85C9484,new,Citation.yml,d09b619b4be74268b496dca8605bd2b9,57793,57822,57793,57822,0,0,,True,True,,False
IF85C9484,new,Citation.yml,c72d442d8a5a4e9e92e59cf021d52c97,57824,57849,57824,57849,0,0,,True,True,,False
IF85C9484,new,Citation.yml,4f4455cb2dd04e488a1c230205931b6a,57851,57875,57851,57875,0,0,,True,True,,False
IF85C9484,new,Citation.yml,ee65f0e3a1a44f0f9e42bdebf497749a,57877,57898,57877,57898,0,0,,True,True,,False
IF85C9484,new,Citation.yml,ea21380e20b346e3b932c8f0c8c1cef1,61069,61152,61069,61152,0,0,,True,True,,False
IF85C9484,new,Citation.yml,7b5c3c66dc7648ce81011f4f074066b6,61418,61446,61418,61446,0,0,,True,True,,False
IF85C9484,new,Citation.yml,ff6c5acc8e294920b3d4990caf419b39,61448,61474,61448,61474,0,0,,True,True,,False
IF85C9484,new,Citation.yml,e7aefc4c30634b56942ff03129222d9a,61476,61508,61476,61508,0,0,,True,True,,False
IF85C9484,new,Citation.yml,4ce712c74503419fb3cc38130dd76962,61510,61538,61510,61538,0,0,,True,True,,False
IF85C9484,new,Citation.yml,faece93c3a07482a91a50272c7770372,61540,61567,61540,61567,0,0,,True,True,,False
IF85C9484,new,Citation.yml,1389b186968b487ebb7f853a4ae469c5,61569,61596,61569,61596,0,0,,True,True,,False
IF85C9484,new,Citation.yml,17ed7f87c9b94892a0ca9af25be65683,61598,61628,61598,61628,0,0,,True,True,,False
IF85C9484,new,Citation.yml,0187cecbd8b744029ad2c92a7695ddfc,61630,61657,61630,61657,0,0,,True,True,,False
IF85C9484,new,Citation.yml,71f673ba782d491a92bb83d828ab2576,61659,61687,61659,61687,0,0,,True,True,,False
IF85C9484,new,Citation.yml,36527fa67d574b2d9087c845cd9277a7,61689,61722,61689,61722,0,0,,True,True,,False
IF85C9484,new,Citation.yml,eb0ee36bb3984c058d886448edf0ab16,61724,61747,61724,61747,0,0,,True,True,,False
IF85C9484,new,Citation.yml,018aee3dabee4d6eb2a68daea31a625e,61771,61799,61771,61799,0,0,,True,True,,False
IF85C9484,new,Citation.yml,f1a5e0a8a85e41e083008da65f9f60c6,61801,61831,61801,61831,0,0,,True,True,,False
IF85C9484,new,Citation.yml,7a1c39fec7394e36b26e5e132920b4b3,61833,61856,61833,61856,0,0,,True,True,,False
IF85C9484,new,Citation.yml,66e380c87a8843848015ba0922b8bd3a,61858,61883,61858,61883,0,0,,True,True,,False
IF85C9484,new,Citation.yml,78b81d4962b04ad888d0e42483dfea45,62320,62347,62320,62347,0,0,,True,True,,False
IF85C9484,new,Citation.yml,3094eb4f080d45dcb5190bd530419c04,62349,62376,62349,62376,0,0,,True,True,,False
IF85C9484,new,Citation.yml,63257d5df4f14d5cb1f58e01bac5e107,62378,62406,62378,62406,0,0,,True,True,,False
IF85C9484,new,Citation.yml,d02dc981784241e5bec37da1d555cf5b,62408,62435,62408,62435,0,0,,True,True,,False
IF85C9484,new,Citation.yml,9114422e80464a86b3a9ca4e31f110e7,62437,62463,62437,62463,0,0,,True,True,,False
IF85C9484,new,Citation.yml,9756681b16574f008bfe2aedb7bcd657,62465,62493,62465,62493,0,0,,True,True,,False
IF85C9484,new,Citation.yml,9efa481872c54c45bfe42498ac9ca280,62495,62523,62495,62523,0,0,,True,True,,False
IF85C9484,new,Citation.yml,e137da105b604c59a96da98a5bcb58b6,62525,62548,62525,62548,0,0,,True,True,,False
IF85C9484,new,Citation.yml,7718613d57c54e898c73af8917d520b5,62559,62589,62559,62589,0,0,,True,True,,False
IF85C9484,new,Citation.yml,8ae2018fd1c04505ace5c98ae7253f23,62591,62619,62591,62619,0,0,,True,True,,False
IF85C9484,new,Citation.yml,a543e9ba31e647809aad633fd48c9d45,62621,62655,62621,62655,0,0,,True,True,,False
IF85C9484,new,Citation.yml,6c06f3ec7a1d4c2a8f9874100252a340,62683,62797,62683,62797,0,0,,True,True,,False
IF85C9484,new,Citation.yml,57278014434044c390d0e0fd9ba95d49,63048,63073,63048,63073,0,0,,True,True,,False
IF85C9484,new,Citation.yml,621297bed8b4474fb4134e3209757f5b,63075,63101,63075,63101,0,0,,True,True,,False
