pecha_id,batch,ann_id,start_orig,end_orig,start,end,start_delta,end_delta,start_snapped,end_snapped,unsnapped_reason,start_is_clean_after,end_is_clean_after,dropped,resolve_notes
I9FF2B59B,new,30f5ed4c2e6a4c3a84bb3e8367fe2989,147192,147213,147192,147214,0,1,False,True,,True,True,False,
I9FF2B59B,new,c29ef55998464455b7b92cbcfa024867,147222,147301,147222,147302,0,1,False,True,,True,True,False,
I9FF2B59B,new,aea3375a9d0a4b978ef6f2fb706dc780,147312,147317,147312,147318,0,1,False,True,,True,True,False,
I9FF2B59B,new,31b1c2b0646f4d8ebcd501098f97eaf9,147324,147330,147324,147331,0,1,False,True,,True,True,False,
I9FF2B59B,new,6ceac78f41644e8f8afb3bc843811179,147334,147354,147334,147355,0,1,False,True,,True,True,False,
I9FF2B59B,new,4ac0fff44b694a6a965d9c6068521ca1,147374,147380,147374,147381,0,1,False,True,,True,True,False,
I9FF2B59B,new,955a4e80b9e24cbb886faec7c4e3e3ca,147384,147414,147384,147416,0,2,False,True,,True,True,False,
I9FF2B59B,new,24533f7f930940169fbfdf23973f1d55,147418,147422,147418,147423,0,1,False,True,,True,True,False,
I9FF2B59B,new,42f70d46884a4d62bc8d57e1523c634c,147429,147436,147429,147437,0,1,False,True,,True,True,False,
I9FF2B59B,new,b5baf221784f40c49c5e264eb9e259c2,147448,147459,147448,147460,0,1,False,True,,True,True,False,
I9FF2B59B,new,9c1492351f694e0b95d4feba2217be8b,147464,147476,147464,147477,0,1,False,True,,True,True,False,
I9FF2B59B,new,7e761275e25949b2b0d3ccb44b87ab07,147480,147483,147480,147484,0,1,False,True,,True,True,False,
I9FF2B59B,new,61f3ccb82a05434a8b08b64a48d419b4,147557,147586,147557,147587,0,1,False,True,,True,True,False,
I9FF2B59B,new,7822e5024c844bd2969ba551650cc0f7,147590,147597,147590,147598,0,1,False,True,,True,True,False,
I9FF2B59B,new,d7c4e456bf0d4c988228a93bfb5fe037,147607,147626,147607,147627,0,1,False,True,,True,True,False,
I9FF2B59B,new,75d813bf872a420e9c9f3a0c5e4819b5,147632,147641,147630,147642,-2,1,True,True,,True,True,False,
I9FF2B59B,new,08814395d5e74284bfd68ba4a02deb72,147654,147672,147654,147673,0,1,False,True,,True,True,False,
I9FF2B59B,new,d7e4385e30ec4e92840c31ffd5d38bab,147685,147695,147685,147696,0,1,False,True,,True,True,False,
I9FF2B59B,new,e8d4b784650e48b2b7133fa9f3aad91e,147700,147706,147700,147707,0,1,False,True,,True,True,False,
I9FF2B59B,new,85ccadd8c72844748a25445e2294aca1,147711,147719,147711,147720,0,1,False,True,,True,True,False,
I9FF2B59B,new,bea616f244924010a2354d6a2fa84e55,147728,147730,147728,147731,0,1,False,True,,True,True,False,
I9FF2B59B,new,42f45bc071ae4effbe5d0f206e71bf5c,147745,147751,147745,147752,0,1,False,True,,True,True,False,
I9FF2B59B,new,cd2d56f81ff34291a472892598b2de52,147755,147774,147755,147775,0,1,False,True,,True,True,False,
I9FF2B59B,new,12fe0fb1f9dd4f95b41acd695ae192df,147792,147809,147792,147810,0,1,False,True,,True,True,False,
I9FF2B59B,new,2a702fb7e2d941a3a303a3d7ce44885f,147821,147837,147821,147838,0,1,False,True,,True,True,False,
I9FF2B59B,new,950cb1204bcd4182b76e64424c70d84e,147849,147855,147849,147856,0,1,False,True,,True,True,False,
I9FF2B59B,new,03d54c364dcd4d7fb763dffe154306be,147862,147869,147862,147870,0,1,False,True,,True,True,False,
I9FF2B59B,new,15346b996248420aa441ec4e6123b1db,147872,147876,147872,147877,0,1,False,True,,True,True,False,
I9FF2B59B,new,27d75c4a8b9049fdb1b962fc38bc93a4,147880,147883,147880,147884,0,1,False,True,,True,True,False,
I9FF2B59B,new,3059ee1548c7448ba793f975141ac10a,147889,147892,147889,147893,0,1,False,True,,True,True,False,
I9FF2B59B,new,1a1a5bb380b145dea4fdfb9ecd048edc,147896,147905,147896,147906,0,1,False,True,,True,True,False,
I9FF2B59B,new,5db365e8b1524170a91c5597c5e054a8,147909,147921,147909,147922,0,1,False,True,,True,True,False,
I9FF2B59B,new,f3b9533a23c84613bc0700f0f4d657c0,147925,147928,147925,147929,0,1,False,True,,True,True,False,
I9FF2B59B,new,22c90455786d4be58b8407dc0e101dbf,147939,147942,147939,147943,0,1,False,True,,True,True,False,
I9FF2B59B,new,2953f92a44234793bdb2832311c2a76c,148049,148093,148049,148094,0,1,False,True,,True,True,False,
I9FF2B59B,new,a0be2905367c4f72842ea191c91ac247,148099,148105,148099,148106,0,1,False,True,,True,True,False,
I9FF2B59B,new,69692a10474345bbba5be709a1996b93,148111,148158,148111,148159,0,1,False,True,,True,True,False,
I9FF2B59B,new,4c13a597c69a4c12b809e999d513d503,148162,148165,148162,148166,0,1,False,True,,True,True,False,
I9FF2B59B,new,de4d432ae57645da971e46005e0d1792,148169,148185,148169,148186,0,1,False,True,,True,True,False,
I9FF2B59B,new,6f87c6bbc2414256889d21e380657796,148189,148192,148189,148193,0,1,False,True,,True,True,False,
I9FF2B59B,new,e570004f8f1d43caa09fc8c74148ac0d,148197,148213,148197,148214,0,1,False,True,,True,True,False,
I9FF2B59B,new,3de7a592a2cd4f118d82e42888911f86,148217,148220,148217,148221,0,1,False,True,,True,True,False,
I9FF2B59B,new,bb1298bb4d7348b49249e7cabb15d4f7,148225,148251,148225,148252,0,1,False,True,,True,True,False,
I9FF2B59B,new,b2be95f26e9442ae9ee15f1aff930163,148258,148285,148258,148286,0,1,False,True,,True,True,False,
I9FF2B59B,new,aff7fbe9fd894f7ca8e8fce654278efb,148288,148301,148288,148302,0,1,False,True,,True,True,False,
I9FF2B59B,new,7247c7dba0544afcb14231d5ddf7ae46,148305,148307,148305,148308,0,1,False,True,,True,True,False,
I9FF2B59B,new,e9b98e038cce4eccb662ca8bdb59d3a5,148313,148316,148313,148317,0,1,False,True,,True,True,False,
I9FF2B59B,new,05262ad2380d4a10817fd89638f7955b,148322,148326,148322,148327,0,1,False,True,,True,True,False,
I9FF2B59B,new,916198c887694b359581050ad36942d6,148330,148340,148330,148341,0,1,False,True,,True,True,False,
I9FF2B59B,new,1733f8e64831494ab4f891b3fe47462f,148344,148384,148344,148385,0,1,False,True,,True,True,False,
I9FF2B59B,new,81f2d7e9ab27489a892882689da46990,148389,148398,148389,148399,0,1,False,True,,True,True,False,
I9FF2B59B,new,abf30a94b5cc40bd8e296dcec1de246c,148419,148438,148419,148439,0,1,False,True,,True,True,False,
I9FF2B59B,new,01f98ce102654f24be8db8e00c2ebbbe,148442,148446,148442,148447,0,1,False,True,,True,True,False,
I9FF2B59B,new,a5e451e373bd42e481268e2bf715c659,148460,148467,148458,148468,-2,1,True,True,,True,True,False,
I9FF2B59B,new,1437e390870d4b72a3918c56bc6cc2d6,148487,148492,148487,148493,0,1,False,True,,True,True,False,
I9FF2B59B,new,d853682713ab43e8ba4ac22add79ce96,148495,148497,148495,148498,0,1,False,True,,True,True,False,
I9FF2B59B,new,c3bcd3fdad264ef6a10b538f184fa829,148507,148529,148507,148530,0,1,False,True,,True,True,False,
I9FF2B59B,new,b22c0801e59e44c9b95b036a2426bf8a,148533,148536,148533,148537,0,1,False,True,,True,True,False,
I9FF2B59B,new,ac4aceb793fc4e1c80bbe7366880fb03,148540,148544,148540,148545,0,1,False,True,,True,True,False,
I9FF2B59B,new,249e2125ccdd4d4d91dd86030cbfd5c8,148569,148608,148569,148609,0,1,False,True,,True,True,False,
I9FF2B59B,new,7623c59097c34bf5a14ad301fc81a600,148671,148679,148671,148680,0,1,False,True,,True,True,False,
I9FF2B59B,new,b846ba8a76dd4c4dbca83db66cc72823,148770,148778,148770,148779,0,1,False,True,,True,True,False,
I9FF2B59B,new,b193eba4a825404eb0f5a67ad3cdf11b,148798,148818,148798,148819,0,1,False,True,,True,True,False,
I9FF2B59B,new,1012162a7dc4463da7043ee490a8ea33,148824,148827,148824,148828,0,1,False,True,,True,True,False,
I9FF2B59B,new,03605c1557cf4330a3126a67223d76ef,148835,148847,148835,148848,0,1,False,True,,True,True,False,
I9FF2B59B,new,e9438f14343f437d9224ca2b9a1d9b42,148932,148964,148932,148965,0,1,False,True,,True,True,False,
I9FF2B59B,new,1702fc07598348678fe95f02091e8407,149041,149048,149041,149049,0,1,False,True,,True,True,False,
I9FF2B59B,new,153445bfa33f4cf1abcac6b3152ff094,149052,149074,149052,149075,0,1,False,True,,True,True,False,
I9FF2B59B,new,8cba4305bda64889ae13f41c3363da3a,149081,149087,149081,149088,0,1,False,True,,True,True,False,
I9FF2B59B,new,fad1b406605c4e358dbff0d47b27188a,149095,149106,149095,149107,0,1,False,True,,True,True,False,
I9FF2B59B,new,9daef976a1134f0c846aabdc1ef0ba03,149109,149113,149109,149114,0,1,False,True,,True,True,False,
I9FF2B59B,new,2d2f6b23203e4b3e8ede72b1e14904c6,149126,149135,149126,149136,0,1,False,True,,True,True,False,
I9FF2B59B,new,53757c86cf9243b4a0487831ddcb73d9,149145,149153,149145,149154,0,1,False,True,,True,True,False,
I9FF2B59B,new,1118af2941ed4f8593adea0128352ba9,149208,149239,149208,149240,0,1,False,True,,True,True,False,
I9FF2B59B,new,51966525837f473eba7b6e085496e542,149293,149339,149293,149340,0,1,False,True,,True,True,False,
I9FF2B59B,new,d2ec53e59c2b4304b4813a46178a046a,149359,149373,149359,149374,0,1,False,True,,True,True,False,
I9FF2B59B,new,65cf21cb5d3540abbc1fcbba227f0da2,149427,149452,149427,149453,0,1,False,True,,True,True,False,
IA2F1ACFA,new,4dc58c5ae60343fa865e29761a855e38,5113,5172,5113,5172,0,0,False,False,,True,True,False,
IA2F1ACFA,new,19c20e42a8e144f7994a57c1f448d7ac,5858,5979,5858,5979,0,0,False,False,,True,True,False,
IA2F1ACFA,new,c3fa540ca6964bb1b292d6c5462567cb,6020,6191,6020,6191,0,0,False,False,,True,True,False,
IA2F1ACFA,new,c2e40277b1c74469b907c15469a16969,8772,8919,8772,8919,0,0,False,False,,True,True,False,
IA2F1ACFA,new,2038881ae15f48e38ef8f95cd3c907b2,18888,18958,18888,18958,0,0,False,False,,True,True,False,
IA2F1ACFA,new,8d68aee137d14218b761d0f9cfa992c7,19123,19278,19123,19278,0,0,False,False,,True,True,False,
IA2F1ACFA,new,ce83976b050f4b05bf12c45f77e8ca7b,37257,37397,37257,37397,0,0,False,False,,True,True,False,
IA2F1ACFA,new,b55afbc055674396a20cff867ab6aefb,37399,37671,37399,37671,0,0,False,False,,True,True,False,
IA2F1ACFA,new,c716a38cf7f94fdda23c7b2ce7856020,42912,43069,42912,43069,0,0,False,False,,True,True,False,
IA2F1ACFA,new,2cd11b3a99be4bbca5c4e4546cecc609,43407,43554,43407,43554,0,0,False,False,,True,True,False,
IA2F1ACFA,new,f0dc74e4c3134140b099033b4c002e91,43556,43707,43556,43707,0,0,False,False,,True,True,False,
IA2F1ACFA,new,9ae958e03f9247beaec71860dd054e63,43709,43798,43709,43798,0,0,False,False,,True,True,False,
IA2F1ACFA,new,d00ead2cabf9461090363940d033ac35,44719,44756,44719,44756,0,0,False,False,,True,True,False,
IA2F1ACFA,new,93016eaa925a4bc1bb7956fbf3c27fc0,45297,45418,45297,45418,0,0,False,False,,True,True,False,
IA2F1ACFA,new,93c2511f3f1743d8a845a7e94431d41e,46714,46753,46714,46753,0,0,False,False,,True,True,False,
IA2F1ACFA,new,ffa4539ab70e489b9e0c0c49f02e31e4,47265,47447,47265,47447,0,0,False,False,,True,True,False,
IA2F1ACFA,new,2b3fdbb7498c4dfc8bfde028433713f5,47954,48105,47954,48105,0,0,False,False,,True,True,False,
IA2F1ACFA,new,1700699d80bf48e99e706765a5cb9bf3,48370,48562,48370,48562,0,0,False,False,,True,True,False,
IA2F1ACFA,new,3135d6f4e3cb4cc88d3066627043eaa7,48940,49134,48940,49134,0,0,False,False,,True,True,False,
IA2F1ACFA,new,01aee06aaf7f49b19365e15e4d762a05,49390,49467,49390,49467,0,0,False,False,,True,True,False,
IA2F1ACFA,new,f83b42c7432049e1a71d4a47df8e5a43,49670,49706,49670,49706,0,0,False,False,,True,True,False,
IA2F1ACFA,new,82e0400cd2094b8795b9e13a9e5ad276,49942,50096,49942,50096,0,0,False,False,,True,True,False,
IA2F1ACFA,new,4949b91d744b4d7d9908ad575c7de869,50098,50254,50098,50254,0,0,False,False,,True,True,False,
IA2F1ACFA,new,289d083d6c104ac3937687d10c28a0f1,50256,50337,50256,50337,0,0,False,False,,True,True,False,
IA2F1ACFA,new,f08d9d8d1fcc4c9b8d8a9d64642c3d4e,52318,52354,52318,52354,0,0,False,False,,True,True,False,
IA2F1ACFA,new,a38a8f082ac6407fbd1f9008a55dde83,52787,52938,52787,52938,0,0,False,False,,True,True,False,
IA2F1ACFA,new,a200efbf6bca46a78511eadaed58224a,52940,53135,52940,53135,0,0,False,False,,True,True,False,
IA2F1ACFA,new,4ee5d50a20714f9e8f4e35a8ffa0f27b,53397,53454,53397,53454,0,0,False,False,,True,True,False,
IA2F1ACFA,new,8dbacc0a8a0943f2a099eabbc7fff4de,55143,55227,55143,55227,0,0,False,False,,True,True,False,
IA2F1ACFA,new,542db8888111452090f629affc1f7f0b,59993,60046,59993,60046,0,0,False,False,,True,True,False,
IA2F1ACFA,new,19733ff6c8d34217b6103b502808e567,60088,60170,60088,60170,0,0,False,False,,True,True,False,
IA2F1ACFA,new,0c5acdee49664b1899f1acdd11916c6c,60988,61057,60988,61057,0,0,False,False,,True,True,False,
IA2F1ACFA,new,15e37122b5e641c6aed1fc5971083728,67560,67715,67560,67715,0,0,False,False,,True,True,False,
IA2F1ACFA,new,70e5588a632a431c82363f05b8639cb4,67717,67851,67717,67851,0,0,False,False,,True,True,False,
IA2F1ACFA,new,670c300f906a4b5ab8e5a875b29e2252,96311,96455,96311,96455,0,0,False,False,,True,True,False,
IA2F1ACFA,new,4856e64478634557851130e1e80de10b,96895,97088,96895,97088,0,0,False,False,,True,True,False,
IA2F1ACFA,new,67d46be4d590430da88e94e8bd931df4,97306,97335,97306,97335,0,0,False,False,,True,True,False,
IA2F1ACFA,new,b9ec1520b9154db1b3960a6f37c73397,97726,97840,97726,97840,0,0,False,False,,True,True,False,
IA2F1ACFA,new,6a6415109f5946f4a87a2d1bd484601a,98247,98406,98247,98406,0,0,False,False,,True,True,False,
IA2F1ACFA,new,40b0496400f94808a9493d8173cedcad,98656,98844,98656,98844,0,0,False,False,,True,True,False,
IA2F1ACFA,new,cfe8ae1d379043c780acf1537a44b4ca,99021,99092,99021,99092,0,0,False,False,,True,True,False,
IA2F1ACFA,new,a67b079928be41568280ca28e559a7d6,101443,101500,101443,101500,0,0,False,False,,True,True,False,
IA2F1ACFA,new,aa1f622208fc44859d8c22274a756538,104720,104878,104720,104878,0,0,False,False,,True,True,False,
IA2F1ACFA,new,88e22862e5024da1ba9ac0863d627ded,104880,105083,104880,105083,0,0,False,False,,True,True,False,
IA2F1ACFA,new,c28d841b4b8b462097252546f473ed31,106582,106748,106582,106748,0,0,False,False,,True,True,False,
IA2F1ACFA,new,60b405a86150437daecc75cff35a0cbe,110103,110219,110103,110219,0,0,False,False,,True,True,False,
IA2F1ACFA,new,62b724b950614e11bc8b12ab3b60fc30,111627,111828,111627,111828,0,0,False,False,,True,True,False,
IA2F1ACFA,new,cb574ba72031439299e268b03f14113e,121847,121917,121847,121917,0,0,False,False,,True,True,False,
IA2F1ACFA,new,dd207b97586243c5b19e280a54c1461b,158420,158576,158420,158576,0,0,False,False,,True,True,False,
IA2F1ACFA,new,52f8a8b59064472a87249f18961599e6,158578,158652,158578,158652,0,0,False,False,,True,True,False,
IA2F1ACFA,new,23280d5f63d9403ead386f8b6d9e35bc,159285,159438,159285,159438,0,0,False,False,,True,True,False,
IA2F1ACFA,new,4941964d1bdf4dde8f4ea9aed901d891,210395,210563,210395,210563,0,0,False,False,,True,True,False,
IA2F1ACFA,new,535a52e8085e439ea53d8216e5434d75,217422,217585,217422,217585,0,0,False,False,,True,True,False,
IA2F1ACFA,new,c0fde1795700458387a8779fc6866418,217587,217659,217587,217659,0,0,False,False,,True,True,False,
IA2F1ACFA,new,7eb2acef7e4d40fbbfa5735056e1ede8,219589,219737,219589,219737,0,0,False,False,,True,True,False,
IA2F1ACFA,new,014008e029d34be7bda498189714e5e6,219739,219890,219739,219890,0,0,False,False,,True,True,False,
IA2F1ACFA,new,1ad7c55a452a40299634433e81824af2,219892,220043,219892,220043,0,0,False,False,,True,True,False,
IA2F1ACFA,new,3c18e74f26a245a291859a3303090a4b,248827,248969,248827,248969,0,0,False,False,,True,True,False,
IA2F1ACFA,new,27c7a55c992e4fc4bf676e650f4cf301,254783,254936,254783,254936,0,0,False,False,,True,True,False,
IA2F1ACFA,new,22e64ad68a6b4c20bd75a8572eee538d,254938,255087,254938,255087,0,0,False,False,,True,True,False,
IA2F1ACFA,new,30ee8bc6d89349c5810af91d7190a1c7,256462,256611,256462,256611,0,0,False,False,,True,True,False,
IA2F1ACFA,new,9c3e6e0970e3439786acd44899a3b4f7,257151,257411,257151,257411,0,0,False,False,,True,True,False,
IA2F1ACFA,new,3b34384995074a278d556473c3c5832f,263643,263837,263643,263837,0,0,False,False,,True,True,False,
IA2F1ACFA,new,ddc5fce24e2846258dbc7f71388d59b1,273978,274153,273978,274153,0,0,False,False,,True,True,False,
IA2F1ACFA,new,47695b8f11314f4ebea21876da95ca57,280359,280509,280359,280509,0,0,False,False,,True,True,False,
IA2F1ACFA,new,eaf05c25ab5e4927aa8bdc729100c411,281025,281177,281025,281177,0,0,False,False,,True,True,False,
IA3DD1ADA,new,a71cec17a21b42d6b22c2ec6491cea5e,11096,11111,11096,11112,0,1,False,True,,True,True,False,
IA473D353,new,483d895fc82240be8e7df2898e72e436,1336,1464,1336,1464,0,0,False,False,,True,True,False,
IA473D353,new,ffabbb41ffa3496b83bd4766c0feb93c,1466,1640,1466,1640,0,0,False,False,,True,True,False,
IA473D353,new,59339c219a814c56a1abad0c0ef8aa64,1642,1759,1642,1759,0,0,False,False,,True,True,False,
IA473D353,new,a25fea65bda4415da1386f9af98b8026,1761,1868,1761,1868,0,0,False,False,,True,True,False,
IA473D353,new,4b7ac6daae694f04a03d82d600d1d93d,1870,1992,1870,1992,0,0,False,False,,True,True,False,
IA473D353,new,9cb458b30182416a984ba95f5873e616,1994,2118,1994,2118,0,0,False,False,,True,True,False,
IA473D353,new,7927e38db42d46fa894dbd992bb43e42,2120,2226,2120,2226,0,0,False,False,,True,True,False,
IA473D353,new,49d029aaf02d46b5aabad43492544db7,2228,2353,2228,2353,0,0,False,False,,True,True,False,
IA473D353,new,fd0f4c2b9a9041778ca155319648e5dc,2355,2473,2355,2473,0,0,False,False,,True,True,False,
IA473D353,new,9f0a69bc8d1443a69526d5f5aaf99332,2475,2591,2475,2591,0,0,False,False,,True,True,False,
IA473D353,new,ce139f8a497b43f59406d50a23a31cd4,2593,2717,2593,2717,0,0,False,False,,True,True,False,
IA473D353,new,9b6e33393cd242fcb56bf28482f956c1,2719,2838,2719,2838,0,0,False,False,,True,True,False,
IA473D353,new,d03e1cd75fcb479985cfa4764a1f2b31,2840,2958,2840,2958,0,0,False,False,,True,True,False,
IA473D353,new,a953081415ee4e9292b95658f16ee113,2960,3098,2960,3098,0,0,False,False,,True,True,False,
IA473D353,new,a196b75eb08f41daa29e9d6ef3d71f7b,3100,3242,3100,3242,0,0,False,False,,True,True,False,
IA473D353,new,203deb832bd342248d4684c4229d82cf,3244,3362,3244,3362,0,0,False,False,,True,True,False,
IA473D353,new,517d8c94ed254676b248d5f700e95f65,3364,3483,3364,3483,0,0,False,False,,True,True,False,
IA473D353,new,b5c91fc5091943b6b08c0d8d14e096f3,3485,3601,3485,3601,0,0,False,False,,True,True,False,
IA473D353,new,c88981c4aca54f83aa57f7d69d6672e8,3603,3731,3603,3731,0,0,False,False,,True,True,False,
IA473D353,new,f210f25e96124cd6974a08190c386935,3733,3884,3733,3884,0,0,False,False,,True,True,False,
IA473D353,new,1bce0ff5e8a042858f55b3f359c1066e,3886,4016,3886,4016,0,0,False,False,,True,True,False,
IA473D353,new,7d139b61559b4b67a372652d4a2d4c53,4018,4134,4018,4134,0,0,False,False,,True,True,False,
IA473D353,new,0ae761b81aa44b409bd25206173de698,4136,4252,4136,4252,0,0,False,False,,True,True,False,
IA473D353,new,74e6d8f6675e45ad901d832ba97ce9e9,4254,4375,4254,4375,0,0,False,False,,True,True,False,
IA473D353,new,6bbef41b35ec4bbabf2dfc0cca92c99c,4377,4477,4377,4477,0,0,False,False,,True,True,False,
IA473D353,new,0ab09bcd7d444f04b081cb51827f8cd0,4479,4581,4479,4581,0,0,False,False,,True,True,False,
IA473D353,new,8dacd225b2bf420fa41207514e87edd7,4583,4705,4583,4705,0,0,False,False,,True,True,False,
IA473D353,new,67bd708a9d994550b9330e3fec2f9ba8,4707,4831,4707,4831,0,0,False,False,,True,True,False,
IA473D353,new,222a2485a036437c89b0dda329a2445e,4833,4947,4833,4947,0,0,False,False,,True,True,False,
IA473D353,new,c908c92a97cc4b3380e78ac39f2afefb,4949,5065,4949,5065,0,0,False,False,,True,True,False,
IA473D353,new,c767d672f4014639b0ced2ba0f139a62,5067,5186,5067,5186,0,0,False,False,,True,True,False,
IA473D353,new,88a82b4305a54f26a0db90841b06fde5,5188,5301,5188,5301,0,0,False,False,,True,True,False,
IA473D353,new,4663e0f00eab44949528f4d4b1b08ddb,5303,5409,5303,5409,0,0,False,False,,True,True,False,
IA473D353,new,821569c2e8e844aabc2f998e7d6f7bdc,5411,5568,5411,5568,0,0,False,False,,True,True,False,
IA473D353,new,2e58f25dd78d4ce4af9c0f17db23aa52,5570,5695,5570,5695,0,0,False,False,,True,True,False,
IA473D353,new,f0f88cb67c25458187d19ecb60cd9b1f,5697,5818,5697,5818,0,0,False,False,,True,True,False,
IA473D353,new,8d41912f5b544160beefa7f397841d34,5820,5938,5820,5938,0,0,False,False,,True,True,False,
IA473D353,new,c0eee096f83c41e88e299729bc10634d,5940,6055,5940,6055,0,0,False,False,,True,True,False,
IA473D353,new,5667e1ab5230432eb53ffbb3e475078e,6057,6184,6057,6184,0,0,False,False,,True,True,False,
IA473D353,new,e20a11ec022741feb9e80f2e435363b6,6186,6301,6186,6301,0,0,False,False,,True,True,False,
IA473D353,new,3fe018f1d2d14c1c851737bae1890da6,6303,6422,6303,6422,0,0,False,False,,True,True,False,
IA473D353,new,bc0ff0493537418ca3b82e3d518a266d,6424,6539,6424,6539,0,0,False,False,,True,True,False,
IA473D353,new,78b56a5515c94c4ebd8cd11638395ab9,6541,6666,6541,6666,0,0,False,False,,True,True,False,
IA473D353,new,8f945f92064a4a44a2e263c41a22bae7,6668,6787,6668,6787,0,0,False,False,,True,True,False,
IA473D353,new,a34b5bb24444494895026c9517c0d222,6789,6901,6789,6901,0,0,False,False,,True,True,False,
IA473D353,new,5dafab33e84a404ebf1c1d612ef1113f,6903,7012,6903,7012,0,0,False,False,,True,True,False,
IA473D353,new,2d0c62cc7231409fb6e584608f7720d2,7014,7133,7014,7133,0,0,False,False,,True,True,False,
IA473D353,new,e4dab38cfa514293945d1943c4d1c5df,7135,7259,7135,7259,0,0,False,False,,True,True,False,
IA473D353,new,3bc01a3010b14de59449f9d86323bb01,7261,7381,7261,7381,0,0,False,False,,True,True,False,
IA473D353,new,a87fc854d61a4e5bbb571d415a7ba978,7383,7501,7383,7501,0,0,False,False,,True,True,False,
IA473D353,new,3f7bbb52db804cb594368a3cce27b553,7503,7618,7503,7618,0,0,False,False,,True,True,False,
IA473D353,new,c8bd7455654e4c16bf2aeb691e908e83,7620,7728,7620,7728,0,0,False,False,,True,True,False,
IA473D353,new,351f10771bd44dfc87e5592b83eaee26,7730,7845,7730,7845,0,0,False,False,,True,True,False,
IA473D353,new,f9d03fb2baf44560a9091f11f738750d,7847,7965,7847,7965,0,0,False,False,,True,True,False,
IA473D353,new,7e4fc9fd9e864cbeabe3dedfc108e13a,7967,8078,7967,8078,0,0,False,False,,True,True,False,
IA473D353,new,798a26a3da334297a1adc2ea59849822,8080,8198,8080,8198,0,0,False,False,,True,True,False,
IA473D353,new,3190a59f57444df0b4e77700bf1498bb,8200,8315,8200,8315,0,0,False,False,,True,True,False,
IA473D353,new,40034a9f1f5c4255863a9dac34d561c2,8317,8483,8317,8483,0,0,False,False,,True,True,False,
IA473D353,new,a63f165c24d04ddfb80bcbd9ebb17405,8485,8668,8485,8668,0,0,False,False,,True,True,False,
IA473D353,new,bd20a24851004654b42e0031c76bd455,8670,8787,8670,8787,0,0,False,False,,True,True,False,
IA473D353,new,de1f887fb89e4d0287252a938ba7c9f6,8789,8911,8789,8911,0,0,False,False,,True,True,False,
IA473D353,new,5403237121414f3da7de82356f550d68,8913,9039,8913,9039,0,0,False,False,,True,True,False,
IA473D353,new,af272e3d33364776a8da38fdef304662,9041,9166,9041,9166,0,0,False,False,,True,True,False,
IA473D353,new,6279b98315064a7a863f46af84138b66,9168,9294,9168,9294,0,0,False,False,,True,True,False,
IA473D353,new,d573d99cceab4ce79f52dec39dbe9b7c,9296,9425,9296,9425,0,0,False,False,,True,True,False,
IA473D353,new,48ff6f12841745918877262624f0ce69,9427,9545,9427,9545,0,0,False,False,,True,True,False,
IA473D353,new,b782486cdfc7414087376045b9cd466c,9547,9664,9547,9664,0,0,False,False,,True,True,False,
IA473D353,new,27fa92fa826a401a83a734819fe575c9,9666,9778,9666,9778,0,0,False,False,,True,True,False,
IA473D353,new,2e668ac5e87e40b9abb9899a5d2da44b,9780,9907,9780,9907,0,0,False,False,,True,True,False,
IA473D353,new,17ad2cfcd821473398600b3e254acc81,9909,10033,9909,10033,0,0,False,False,,True,True,False,
IA473D353,new,ee49c9b9c9854d87830332e361cc2566,13759,13829,13759,13830,0,1,False,True,,True,True,False,
IA473D353,new,ad1e52799d9446a4b96140d3ad5a3b4f,15227,15282,15227,15282,0,0,False,False,,True,True,False,
IA473D353,new,4485ebd8da284abcbc96b193fa89f767,15624,15708,15624,15708,0,0,False,False,,True,True,False,
IA473D353,new,5ded1a38251f45c9a12014881e47a4df,16032,16120,16032,16120,0,0,False,False,,True,True,False,
IA473D353,new,2c10b4b76a03413c93d9ef0fc7fbae23,16422,16482,16422,16482,0,0,False,False,,True,True,False,
IA473D353,new,b2cb595b46824312ac09f203d3bbb400,16684,16739,16684,16739,0,0,False,False,,True,True,False,
IA473D353,new,50767b65d3ca409c94785093542890d1,17062,17169,17062,17169,0,0,False,False,,True,True,False,
IA473D353,new,e0296dbf4c9a408280334fcc1b68a353,18616,18648,18616,18648,0,0,False,False,,True,True,False,
IA473D353,new,4b6ac5de9b454fcfb90d34cd9955df5a,19136,19165,19136,19165,0,0,False,False,,True,True,False,
IA473D353,new,5f6fc0e38f6743bb90294bbef7b6c239,22851,22877,22851,22877,0,0,False,False,,True,True,False,
IA473D353,new,1546f60f6e0546678254ac181a1364dd,23042,23071,23042,23071,0,0,False,False,,True,True,False,
IA473D353,new,ba0ac45ce70f4d6ba0a190cfaacec9d5,23168,23292,23168,23292,0,0,False,False,,True,True,False,
IA473D353,new,02ccbe91b57b426faba6d8812ddfc533,25057,25109,25057,25109,0,0,False,False,,True,True,False,
IA473D353,new,5abacb3a50c8487c8269a7d458d4f79c,25427,25479,25427,25479,0,0,False,False,,True,True,False,
IA473D353,new,e8ac1078f2ad4dad86fc5a55681cc668,25832,25897,25832,25897,0,0,False,False,,True,True,False,
IA473D353,new,4769c46b947c4d3fbdf9355d91202446,33706,33763,33706,33763,0,0,False,False,,True,True,False,
IA473D353,new,e0dd28ea21c240a982e2a39fa484b77d,36072,36101,36072,36101,0,0,False,False,,True,True,False,
IA473D353,new,5aab85b9ffdd44c785b245f9140502f1,36632,36659,36632,36659,0,0,False,False,,True,True,False,
